latent_dim_0,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,barrier
-1.1990346,-0.1910339,0.0077008195,0.04709999,0.002996333,0.053304996,0.06336263,-0.03657507,-0.2185641,0.02021141,-0.0455297,0.0071717575,0.01331095,-1.4291731,0.022197828,-0.51344645,16.4
1.8714181,-0.3004521,-0.02453823,0.057897814,0.0028990433,-0.049165413,-0.019510724,0.10342004,-0.137741,-0.0021036416,0.06441035,-0.018138645,-0.022941876,-0.6418115,-0.028538333,1.1905128,12.5
-0.30062753,0.925711,-0.0068412255,0.06788837,0.05295825,0.22361074,-0.015168806,0.119045846,1.0019212,0.015960291,0.0010821987,0.038668517,0.098110974,1.8234249,0.043088146,0.0545931,6.1
-0.59603995,0.65142,0.02851909,0.032617163,0.07067339,0.07664066,-0.039729267,0.12938848,0.3301151,0.069210336,0.0016979012,-0.02491097,0.01274872,1.724759,0.04405172,1.649688,4.6
1.8174579,-1.1313457,-0.041193217,0.06033326,0.03471089,-0.032148734,-0.039520275,0.09475878,0.2928441,0.0054202676,0.06565559,0.03572538,0.03434772,-0.6474723,-0.037398256,-0.9473131,20.2
-3.402412,-0.5263717,0.018585615,-0.034958858,-0.12976196,-0.109087646,0.078599244,0.055391513,0.556084,0.042992536,0.01677036,-0.07660164,-0.085917965,-0.87700427,0.030330464,-0.31849915,10.0
0.33852088,0.15923172,0.015984979,0.014537562,-0.005165875,-0.06995094,0.009402983,0.0033202898,-0.4053653,0.0041996688,-0.011391231,-0.026348991,0.0027740374,2.0204306,0.050396822,0.28858685,7.2
-1.6658543,-0.6698151,0.0044480786,0.01939955,-0.031115077,-0.010267012,0.031641077,-0.031823277,-0.053919554,0.06657541,-0.030378602,-0.014308836,0.022000138,-1.5083272,0.012079075,-0.49847773,16.2
1.5574917,1.443682,-0.029653197,0.054305032,0.04321629,0.17712155,-0.10494882,0.063866965,0.21950129,-0.018321954,0.018568657,-0.03267161,0.0029501785,-0.08178186,0.033400588,-0.6733393,10.0
0.9278302,1.2230306,0.035070106,0.034447815,0.0431431,0.009403348,0.012465198,0.026287055,-0.40010285,-0.019565925,0.0059431167,-0.07685766,-0.025064804,1.1624371,0.05723366,-0.42464876,10.2
-0.19394971,-1.1638733,-0.03446681,-0.03394435,-0.019711167,-0.03851506,0.009974878,0.04209035,0.25543812,0.01859869,-0.005148082,0.031788986,-0.032651056,-1.048454,0.019431688,0.31982106,17.5
1.0302097,-0.37748834,0.020599473,0.032547437,-0.0016971007,0.08822077,-0.0007714778,0.010288131,-0.5326051,-0.01075314,0.018805519,-0.005421065,0.013423767,0.8581939,0.009984806,0.3360796,11.0
-0.14346999,-0.024544328,-0.0723891,0.032252017,-0.002396606,-0.045615137,-0.018175937,0.017593296,-0.5664878,-0.000490956,-0.010940959,-0.0068715215,0.08015795,0.94149923,0.0051606633,0.40167892,10.6
-0.29449752,-0.054198757,-0.020310635,0.04221787,0.020980522,0.06403187,0.038416844,0.07456617,1.0397353,0.0019797683,-0.005031922,0.028803322,0.015509181,0.09927252,0.009551246,-0.7063798,8.1
1.3618069,-0.7014245,-0.030698346,0.035224024,0.024603754,0.071642086,-0.04056352,0.037892923,-0.25052804,0.021769091,0.030069359,-0.021207472,0.0335835,-0.54537266,-0.003054954,0.25944033,15.0
1.4255667,0.029225923,0.07479642,0.04135189,0.0075228587,-0.058473602,0.030355163,0.06527805,-0.605836,0.010448754,0.051174507,-0.07801684,-0.076490715,-1.4510416,0.0018277764,0.4182065,15.8
0.036123533,-1.0791894,-0.026053369,0.021337677,-0.0058295354,0.082336344,0.046999287,0.036813498,1.1694533,0.021262933,-0.022960633,-0.0012565441,0.0068255104,1.509004,0.0012361035,0.68184555,7.9
0.88168055,-0.54424745,-0.06777048,0.016099006,-0.03561815,-0.049872518,-0.05968358,0.014473301,0.4864687,-0.0039997473,0.004843428,0.028608587,-0.040632572,0.63102627,-0.032026563,-0.9394501,16.8
1.613179,1.4873375,-0.06983332,0.05717756,0.016806327,0.29018405,-0.14760363,0.046103828,0.72503746,-0.012163691,0.015187472,-0.02490909,0.07316576,0.15197173,0.055216476,0.090981625,12.5
-3.1906595,-0.428681,0.042694174,-0.010248471,-0.13015595,-0.026012175,0.076921046,0.070757166,0.35616216,0.04242165,0.007166016,-0.0782798,-0.084031984,-0.5176238,0.04675357,-0.090964526,8.7
1.9264288,-0.88053095,-0.07921836,0.045594927,0.0022581443,-0.16849428,-0.050059587,0.11044362,0.73654836,-0.0027766675,0.06426035,0.017274845,-0.025372386,-0.52454877,-0.043439854,-0.53404367,22.6
-2.1108308,-1.1362759,-0.06647809,0.015216773,-0.046591096,-0.06255789,0.039199922,-0.020562729,0.33246055,0.055671364,-0.044661798,-0.030271523,-0.05499989,-1.8158966,0.026407719,-1.1603533,14.1
0.82847524,-0.15166876,0.089820795,0.05627395,-0.008559242,0.0035503283,0.031580895,0.012325406,0.16844532,0.0043026656,0.028640408,-0.032093197,-0.10673292,-1.8059958,0.03680528,-0.197321,16.3
1.5984885,0.33043748,-0.007774992,0.03878391,0.024940468,0.10357137,-0.03650862,0.07920629,0.624914,-0.02904275,0.064972214,-0.024827572,0.029099392,-0.31731343,0.0055843443,0.30538172,13.3
-0.861268,-0.4597485,0.033038013,0.027438179,0.06262759,0.062267307,0.07835227,0.044054642,1.7790924,0.03776093,0.026069522,-0.008734919,-0.07353009,0.21793994,0.0231018,-0.5329773,10.5
-1.4742043,-0.3837535,0.10639988,0.049862925,0.0030821264,0.072667964,0.082004264,-0.080260575,-0.9186301,0.0119171515,-0.031772267,-0.031614237,0.037580393,-1.8082777,0.044342227,-0.53438294,8.3
0.17389905,2.339396,0.28404295,-0.20967087,-0.05848556,-1.0703416,0.43708792,0.03236148,1.8734808,0.013368644,0.22662568,-0.14726888,-0.85758525,-2.5130901,-0.07452306,0.5811185,8.9
1.6450175,-0.7511395,-0.015919352,0.05232892,0.015977219,-0.0057475716,-0.027551925,0.038421817,-0.8021671,0.011501886,0.04278553,-0.027961817,0.028113654,-0.7086743,-0.014136735,0.15924586,9.3
0.00022585317,-0.88113695,-0.0032230914,-0.02302524,-0.039664604,-0.06489709,-0.006140802,0.047063433,0.5112703,0.008875765,0.0032596346,0.025104623,-0.09265494,-1.3783379,-0.0021284856,-0.0575094,17.9
1.0961651,-0.6121177,0.029659629,0.015843688,-0.014908008,0.08901133,-0.047178,-0.022436375,-0.6221795,-0.03501361,0.031942945,0.028513182,0.06736642,0.9672743,-0.013219507,-0.68336093,17.9
0.69059885,0.90193146,0.003379982,0.026342327,0.050438475,0.0032301024,-0.0031489693,0.004566876,-0.9382514,0.0026464239,0.0017677043,-0.058836814,-0.07837172,0.7488703,0.041005023,0.5476785,16.2
0.0659917,-0.8917757,-0.005401058,-0.0031081513,-0.038549088,-0.005014822,0.04950166,-0.07659568,-1.6896284,0.010419913,-0.039349556,0.045476425,0.06017577,-1.2314842,-0.026258288,0.95766383,9.5
-1.8240879,0.15379447,-0.04970722,0.03549025,-0.036856346,-0.08998254,0.101435706,0.070317164,1.2198893,0.06464224,-0.0695646,0.004158668,-0.1961461,-1.9092822,0.055623986,-0.6136517,8.4
-1.2809783,-0.10176691,0.054155417,0.04774702,0.00476975,0.06811976,0.029737808,-0.05015859,-0.7729371,0.02825804,-0.032409217,-0.016308812,0.07704717,-1.4335405,0.008891441,-0.01763295,9.7
1.5680339,-0.60434115,0.04238265,0.073940456,0.021540612,0.05519326,-0.034209985,0.06871863,0.3933028,0.0035181642,0.06993624,0.010079365,-0.00497289,-1.3077533,-0.0019460507,-0.9322916,23.6
2.1994057,0.34369275,-0.0035218764,0.0518293,-0.021198459,-0.04698144,-0.014949756,0.10897777,0.7415885,-0.03620696,0.094346166,-0.023549479,-0.03500956,-0.32916552,0.017995603,0.19426602,14.2
-0.9284487,-0.7380621,0.015789747,0.0426006,0.029545695,-0.030672036,-0.007480273,0.04341065,1.2800401,0.034267846,-0.007519969,0.009344839,0.090899415,1.4152753,-0.035706926,0.6395853,4.3
0.29065984,-1.2255621,-0.019429147,-0.001419913,-0.04252384,-0.024592482,-0.029994331,0.0010954961,0.40714177,0.01662359,-0.024045534,0.036228072,0.026276149,-1.0596092,0.016212527,-0.22537968,9.5
0.57318145,-0.87978554,-0.09663933,0.011843145,-0.024356045,-0.07303904,-0.030565001,0.038682096,1.2742635,0.021154068,-0.035327513,0.0052224696,0.038870912,-0.49281734,-0.0023362972,0.74805695,13.3
0.43545476,-0.33208442,-0.05668609,0.033832066,0.009448662,0.029633593,-0.021325737,0.00030879676,0.54409605,-0.02288425,-0.006726482,0.01739702,-0.009880461,-0.45861328,-0.0015503056,-1.2097238,12.3
1.2173845,0.46402624,-0.06445778,0.03723542,0.042903405,0.40858498,-0.09106822,0.08848175,1.339187,0.0052637905,0.043033004,0.028497312,0.17200786,0.034534633,0.024905764,1.7541772,8.9
0.10695332,-0.111530595,-0.034511216,1.3619661e-05,0.019518495,0.031832628,-0.06347296,-0.014850596,-0.9700063,-0.035394736,-0.017532434,-0.012073547,0.021620356,-0.6632008,-0.02190939,-0.96181387,17.7
0.89724666,0.594131,0.02038411,0.03235294,0.027656518,0.019247614,0.01183502,-0.018128203,-0.9751572,-0.008737996,0.01576764,-0.04726002,-0.06639269,1.0615885,0.0744451,-0.1227637,8.6
1.1366887,-0.7547945,0.018150348,0.033627186,0.007866368,0.070476614,-0.03340184,0.014223114,0.21797729,0.010219313,0.030309208,-0.003781844,0.0032761302,-1.0694225,0.022359796,-0.1066588,13.4
0.932373,1.3876168,-0.03588336,0.054584302,0.034097463,0.47412902,-0.12956974,0.06539452,0.83604026,0.012269236,0.012879743,0.009678543,0.17391881,-0.31381196,0.04039654,-0.47194582,14.0
0.82195985,0.680161,-0.086287566,-0.010580897,0.012451999,0.025657069,0.01398607,0.012544766,-2.7460911,-0.0018146634,-0.00096774753,-0.015526725,-0.034585852,-0.21821988,-0.032929175,1.0422972,10.9
0.0040369295,-0.002717279,-0.040064137,0.051743325,0.045760076,0.14583066,-0.0056797024,0.073226765,1.2495673,-0.0018773302,-0.025873873,0.0067899562,0.08385047,1.5014201,0.019253,0.43883032,4.9
0.7951659,-0.60382915,-0.015107879,0.029190805,0.00061745197,-0.03972803,0.015927281,0.060551554,-0.12139319,0.025199007,-0.005939735,-0.027760519,-0.10271138,0.32103068,0.00424185,1.0286891,17.1
2.1350071,-0.6900065,-0.073429555,0.050941117,-0.01921624,-0.20990053,-0.05067054,0.11223938,0.33980462,-0.0056768507,0.072794445,0.008539386,-0.05396473,-0.5647583,-0.050802585,-0.3516312,23.5
-0.68916667,-1.9796786,-0.104391314,-0.02770843,0.005880393,0.08798918,0.08916013,0.056930847,0.1281156,0.030850876,-0.0698764,-0.039039172,-0.15555638,-1.3544155,0.090508066,-0.61436427,15.2
0.20846573,0.84547913,-0.010611476,0.002220653,0.052461717,0.030475393,0.004846353,-0.0058263354,-0.5578396,-0.015935376,0.00059777685,-0.030745417,-0.015170768,0.40537858,0.0055957027,-0.08620956,15.5
0.7266006,0.6258546,0.018700272,0.032011956,0.04527255,0.03453287,0.034367166,-0.011800006,-0.9434583,-0.0017415509,0.015697632,-0.05730783,-0.037618604,0.9998704,0.06644511,0.046868764,6.1
0.25351775,0.030902911,-0.043313354,0.0075200424,0.03750837,0.035398576,-0.019230226,-0.012463616,-0.44032145,-0.015268423,-0.0020147534,-0.027450591,-0.018787123,0.14814249,0.0020240583,0.102531075,13.0
1.0581427,-0.14582217,0.015345335,0.04398066,-0.03090974,0.071721,-0.07672435,-0.033171088,-2.1091409,-0.014852203,0.011301304,0.02232476,0.036696274,-0.9910224,-0.012072839,-1.3706175,14.1
-4.435178,0.53314316,0.124827266,0.034745537,-0.22385669,0.05472225,-0.0889879,-0.0016534366,-0.92185956,0.03917257,-0.0055866754,-0.016168617,0.40418124,-2.039166,-0.064055376,1.4931765,2.3
0.05560777,-0.65052825,-0.014793251,0.054277726,-0.002623625,0.08119758,0.07823774,0.033364583,1.6675981,0.016218744,-0.03527093,0.027661216,-0.012614146,0.24050096,0.03112413,-0.20048797,8.1
0.5855622,-0.14448446,-0.042192847,0.012853418,-0.0043310225,-0.0041809008,-0.073192745,-0.036831714,-1.9385409,-0.008692011,-0.016530078,-0.015980976,-0.033128332,-0.72526836,-0.017995713,-0.7280568,14.1
0.60752475,-0.0029502288,-0.08122736,0.019117916,-0.017107777,0.08647448,-0.035257492,0.031992078,1.3791785,-0.0026626438,-0.009954325,0.019358221,0.079569764,-0.3698395,0.0042556114,0.15127873,11.9
0.8296692,0.67750573,0.00024963915,0.03901244,0.04091656,0.031505883,0.024261992,0.002231652,-1.220894,-0.0015383437,0.0061149537,-0.06314175,-0.081962645,0.9582099,0.07136919,0.12792006,6.8
-1.4466718,0.622635,-0.093306035,-0.030527528,-0.0006317422,-0.06469552,-0.04649023,-0.026184244,-0.28891954,-0.009449013,-0.06932776,-0.061080508,-0.16446191,0.8999336,0.04738559,-0.5456908,10.0
1.8327038,0.18803921,-0.05695039,0.015816936,-0.025894798,-0.031418458,-0.021768954,0.10494184,1.4402436,-0.011128776,0.07228772,-0.0108092055,0.016449884,-0.07508038,0.014766835,0.33887377,9.7
1.5225257,-0.788442,0.06589847,0.06508946,0.021617152,0.06509343,-0.005827196,0.0088003045,-0.9668871,0.009107515,0.04624785,-0.022303563,0.03459393,-1.3332888,0.005921591,-0.09978748,9.1
-0.04779847,-1.2680584,0.039481238,0.02177569,-0.013742514,-0.051139563,0.05658379,0.024093043,2.3100607,0.044023745,-0.037514832,-0.0028070323,0.10606043,0.114097446,0.016164925,1.4457164,8.1
0.45349482,0.5676778,0.0026524626,0.004655309,-0.0034858733,-0.10175027,-0.005280353,-0.03134107,-0.15845042,-0.036990687,0.015509399,-0.012950316,-0.096855596,0.7296744,0.04244618,-1.9880099,17.2
-2.6123838,3.0609074,0.084537335,-0.015669283,-0.026513822,-0.064426154,0.011547379,0.11829412,0.039739378,0.0016395748,-0.025280833,0.0028183125,-0.12912773,0.31517968,-0.06386882,0.42265913,6.5
1.1690501,-0.5593067,0.05758351,0.048548345,0.0018777251,0.12334773,-0.028335053,-0.014576832,-0.94536924,0.01778157,0.02573001,-0.024396937,0.0069135036,-1.3545685,0.01987198,-0.15384227,12.4
-1.8972387,-0.22278106,-0.0242303,0.056629963,-0.061614223,0.02558643,-0.018661369,-0.08280992,-1.5061405,0.044166323,-0.0045435904,-0.09882726,0.2165963,-0.6673116,0.03611394,-1.1427896,14.7
0.9142093,-0.67458653,0.022548657,-0.005671017,-0.0023187995,0.12992518,-0.0324303,-0.013319192,-1.6569352,-0.017598033,0.028563958,0.031305116,0.035265673,0.77509224,-0.01298753,-0.24674617,13.8
1.0494161,0.6964871,0.02636389,0.025075857,0.016770892,-0.031126924,0.013043329,-0.008910889,-1.1550698,-0.030825928,0.015056455,-0.050150305,-0.09517981,1.0520576,0.080487125,-1.2942885,18.5
0.96539575,0.6077235,0.052094065,0.007544769,0.0071344823,-0.087885246,0.015648607,-0.03378293,-0.7440536,-0.033650905,0.029134437,-0.043661207,-0.094360575,1.1774821,0.0814318,-1.46593,18.1
-1.6030308,0.033364728,-0.05959058,0.053569533,-0.053851657,0.03668739,-0.03408271,-0.051101424,-1.4553046,0.054057233,-0.012122129,-0.08721176,0.20457307,-0.33816054,0.027017765,-0.63930464,15.1
-1.064582,-0.6872178,-0.024335623,0.016037192,0.050262652,0.0071996525,-0.017485943,0.05598487,1.3476088,0.023106262,-0.011216746,-0.025375031,0.020087596,1.1115341,-0.023509476,0.68131787,4.0
-1.0908053,-1.3782636,0.009457387,-0.00852862,0.03097789,0.02412298,0.010311987,0.027581729,1.1174148,0.008235298,-0.02525184,0.030120615,-0.11094889,0.25987065,-0.010076728,0.34493074,9.2
-0.32764986,1.7053957,0.03914175,0.07419219,0.08304605,0.24056444,-0.06115043,0.17916416,0.8586804,0.031889174,0.0072771115,-0.016357299,0.033418328,2.4932246,0.06369177,0.713682,3.2
-0.77225894,-1.9755394,-0.03497669,-0.01953936,0.069688156,0.12624605,0.15364397,0.0056233723,-1.6667534,0.03451672,-0.06776818,-0.12741971,0.052136533,-1.1830602,0.052592352,0.48144707,11.5
-0.10463266,-0.70405483,-0.058403395,-0.006030228,-0.021889389,-0.03714844,-0.022933302,0.012362517,-0.30000898,0.031180233,-0.030364804,0.049342442,0.12723878,-0.7697869,-0.042852923,1.9346777,11.9
-0.065526105,0.53223044,-0.02924852,0.021922013,0.026083887,0.033361323,-0.008895343,0.024335735,0.16863346,0.026915412,0.009224259,0.013487149,0.046798557,0.6449067,0.01612582,0.011878198,6.5
0.9570872,0.12583284,-0.038636442,0.032788076,-0.0105330795,0.061297815,0.025605705,0.056682937,1.7885536,0.016517017,-0.008095029,-0.030154303,-0.066727325,1.1682448,0.06788922,0.5318765,7.3
-0.29102388,0.48425478,-0.018547706,-0.0011631437,0.042790204,0.018116102,0.013784543,0.015811853,-0.5081087,0.009888627,0.021738578,-0.0014202222,0.002515573,0.54969865,0.041503318,-0.81270975,13.9
1.530097,-0.29714447,0.030496202,0.045133047,0.016090713,-0.017935492,-0.009282057,0.052810878,-0.7011428,0.0115823895,0.04476098,-0.06060496,-0.04244292,-1.1433463,-0.0018093139,0.38473633,18.6
0.17973779,-0.02386073,-0.04550862,-0.005713336,0.022332668,0.016262837,-0.04924743,-0.024133215,-0.90636843,-0.03109391,-0.02443558,-0.02522763,-0.0045880526,-0.64996433,-0.02721439,-0.6499377,19.0
1.8601067,1.4966495,-0.012041863,0.040313043,0.008158408,0.034857508,-0.06842369,0.055520393,-0.36953104,-0.033591464,0.009984067,-0.008602563,-0.08408186,-0.15203539,0.04290589,-1.0477556,9.6
-1.065771,0.915576,0.0023912713,0.08165254,0.001077205,0.14010116,0.08185932,0.014084343,0.7612167,0.018350553,-0.059937686,0.06790948,-0.0054257736,-1.3153625,0.06071738,0.36916065,10.9
-0.59872264,-0.1485079,0.03190413,0.032946445,0.045150947,0.058376666,0.0680003,0.04989481,1.4218563,0.03668293,0.032046888,0.008306626,-0.03936975,0.17587614,0.033219457,-0.17892271,8.9
-0.2927002,-0.8541043,-0.070749775,0.03329218,-0.025216155,-0.13406782,0.04432529,0.039975353,-1.5939354,0.020055123,-0.013736852,0.0011725836,0.0918382,0.5767613,-0.009283185,1.1693721,4.5
-0.94025016,-1.2383711,-0.0048592053,-0.02445263,-0.0208833,-0.07457769,-0.021537835,0.016660206,-0.36429346,-0.02013889,-0.022950795,0.022828262,-0.012543071,1.010353,-0.053205337,0.37884346,8.3
0.32654363,1.1920202,0.030659817,-0.03902309,0.07189238,0.04106141,0.03499189,0.0105967885,-1.8893209,-0.022894219,0.048044987,-0.060100462,-0.039339017,0.763874,0.01213358,-0.24046494,15.0
1.5634979,1.6112152,-0.055288233,0.06375676,0.014780857,0.2911049,-0.14992473,0.059814684,0.19655901,-0.021542251,0.0043883976,-0.04040169,0.056115266,-0.099465124,0.040939555,0.13344991,15.0
-2.179757,1.6904715,0.018621724,-0.007306572,-0.060697727,-0.05348073,0.046669487,-0.020331508,-1.1399095,0.031232812,-0.012706769,-0.035538834,-0.042024877,-0.114402354,-0.008666676,-0.1986904,11.4
-0.7639897,1.7681528,-0.064389125,-0.042474207,0.060176022,0.2056664,-0.026500946,0.118412964,-1.0133126,0.004253894,0.009677486,-0.027212879,0.03502177,1.6434573,0.04638251,-0.5642194,12.1
-1.2407675,0.55978453,-0.09703785,-0.028628293,0.017295875,-0.075249106,-0.07760389,-0.026034536,-0.37763545,0.014038444,-0.058430247,-0.057919938,-0.11968714,1.1180506,0.024311364,-0.25168404,9.4
1.3736384,2.7959964,0.10022536,0.0007635318,-0.038274385,-0.00440374,-0.040374234,0.10283321,1.4858667,-0.009976618,-0.017207906,0.058844555,0.046813346,-1.134124,0.053610682,0.73826754,10.1
1.596296,-0.023092248,-0.039393235,0.041775014,0.020467892,-0.040626414,-0.028282182,0.097774975,0.37509093,-0.0068408772,0.055935964,-0.041521847,-0.044422094,-0.41606736,-0.013279755,-0.8336631,11.2
0.17136298,1.1224657,-0.037173998,-0.030216668,0.066373706,-0.013502814,0.0087950155,0.013546643,-1.0841463,-0.013892554,-0.0004393654,-0.049546275,-0.07618269,0.16165501,-0.009411495,-0.175514,13.4
1.462384,-0.3345388,-0.05610905,0.026120866,0.0076256767,-0.13815978,0.021367498,0.06330602,-0.14991787,-0.011800848,0.022613142,-0.04085315,-0.04482061,-0.43082199,-0.052807182,2.4156482,9.1
-0.22428814,0.47475675,-0.08624746,-0.0040551387,0.013068996,-0.07452537,-0.010504784,0.035720393,-0.036371917,-0.01855702,0.0006389981,0.007498469,-0.10401662,0.47748232,0.01045654,-2.0983315,13.6
0.4437968,2.3416717,0.07965605,-0.060847405,-0.08104465,-2.0497494,0.27357018,-0.083926596,2.9018478,-0.09034089,0.0425724,-0.0101631805,-0.55364156,0.69133043,-0.10157204,2.1279013,5.8
0.2564906,-0.20661229,-0.055513166,0.00020616129,0.032354392,0.07068056,-0.032118842,-0.044332825,-0.28317055,-0.03396423,-0.014967076,-0.009444639,0.049329847,-0.26924524,-0.0019023158,-0.49871486,10.0
-0.63028634,-0.7354779,0.06317175,0.051271103,0.03491786,-0.034612104,0.07665065,0.06181716,1.7238268,0.012054823,0.0044344952,0.04096697,0.023580346,1.2927799,-0.012931285,-0.20984226,7.5
-0.26021162,-0.113607936,0.025063414,-0.02120392,0.029722743,-0.085867494,0.02658835,0.039085716,-0.22717154,0.009854719,0.03555167,-0.032455925,-0.109181136,0.08520959,-0.009250227,0.32515022,13.7
0.37134168,-0.10714633,-0.032427218,0.014134001,-0.03509908,0.052688837,0.05315097,-0.02107604,2.0882976,-0.010709323,-0.017570138,0.031283963,0.12376484,-0.22795965,0.027135037,0.0044561196,11.7
0.5297544,-0.2207231,-0.022870772,0.014022758,-0.010261543,0.006776713,-0.08224773,-0.053393066,-1.9371892,-0.0129864365,-0.015907038,-0.0060096458,-0.016019974,-0.75074315,-0.0111229755,-1.1017485,12.3
1.1436093,-0.90500677,-0.041236326,0.021230746,0.016316257,-0.11444101,0.04167482,-0.003715502,-0.99888015,0.0062491074,-0.004845215,-0.044432048,-0.061069716,-0.6664961,-0.0055914484,1.5455375,6.7
1.3635058,0.63654476,-0.058837794,0.039374847,0.061527055,0.25221524,-0.07068897,0.03483194,-0.13743322,-0.023201205,0.041645434,0.010112442,0.03485316,0.14689302,0.024491869,0.32120475,5.0
1.5253454,-1.1838039,-0.010038879,0.055216618,0.033835024,0.0052999184,-0.003401572,0.040435746,-0.4991019,0.012343757,0.038744662,-0.0009136684,0.032832548,-0.7950382,-0.0044197887,-0.12785873,8.9
-3.332206,-0.9111072,0.06406402,0.01311155,-0.059503265,0.026103549,0.058799397,0.09889147,1.6089925,0.010524802,0.015294572,-0.076915786,-0.051728856,-0.5165516,0.06523225,0.22167493,4.0
0.53782487,-0.7561557,0.018601011,-0.0034985952,-0.012284726,-0.010431297,-0.0018755496,-0.018681219,0.10274125,-0.0115298405,-0.01148646,-0.006354321,-0.057556886,-1.1639417,0.030794851,0.14994562,19.4
0.4884675,1.1370636,0.004787769,0.013039961,0.059287507,-0.008702718,0.00036202744,0.023382638,-0.8907293,-0.010907531,4.5738183e-05,-0.044361472,-0.073632896,0.57950157,0.015721094,0.5423515,14.4
1.297286,0.41509527,-0.10552694,0.024524273,0.0044644624,-0.013792127,0.0018735081,0.043369222,-1.4883742,0.024141707,0.01980213,-0.017241186,-0.10070178,-0.29412028,-0.045623865,1.8144931,12.9
-0.35463655,0.75804365,-0.009828202,-0.036970798,0.058334157,-0.036507666,0.038999666,0.01551932,-0.48010263,-0.003976397,0.024519471,-0.029221326,-0.087752566,0.38416046,0.040528595,-0.577375,12.6
-2.3094966,-0.9141987,0.017128512,-0.013017386,0.043314148,0.024588417,0.092605114,0.05878271,2.2954533,0.015915953,-0.006728568,-0.0074677095,-0.09315884,-1.6171116,0.05602607,0.6642083,8.0
-1.4091014,0.38743412,0.013349585,0.0043436848,0.017752744,-0.13391979,-0.115408435,0.023937477,0.51530254,0.05595296,-0.056815214,-0.03473947,-0.14606299,1.6860818,0.04587108,1.2963142,4.0
-1.3102422,0.106203735,0.08692851,0.043587927,-0.0043399855,0.05466421,0.069421515,-0.03865829,-0.51241815,0.012971923,-0.045096062,0.0040357783,0.010863628,-1.6893389,0.027519919,0.101692006,13.2
0.48483264,1.0035831,-0.017383175,0.027994096,0.021383233,-0.20348829,0.006848857,-0.044468187,-0.99902725,0.027698629,0.009082509,-0.059689388,-0.13883187,0.9924606,-0.014601972,1.8981231,7.8
1.343021,1.4259409,-0.062435083,0.059445318,0.04436634,0.31842756,-0.13367465,0.058756955,0.54179966,-0.01216995,0.015283238,-0.040415306,0.104447335,0.04673651,0.039466254,-0.16137016,14.0
0.02551644,-2.100101,0.049050435,0.013165949,-0.036541887,0.02025408,0.07768567,0.025953783,-0.3282594,0.059084184,0.0007037353,-0.005246997,0.015297106,1.083324,0.034052163,0.5232836,13.3
0.35955828,-1.2433933,-0.071244955,-0.0007058047,-0.056620024,0.11633952,-0.03576114,0.021062613,-0.065371424,-0.01897145,-0.031085983,0.023463655,0.072279334,1.9185593,-0.028773133,0.36515954,6.0
-0.8026631,0.8495844,0.02000387,-0.025771905,0.07143138,-0.091800764,0.043830607,0.05766201,1.4960959,0.0036817044,0.023909075,-0.0321988,-0.22082968,0.32032666,0.07162456,-0.58656806,7.3
0.67245275,0.06784561,-0.016005725,-0.0029121935,-0.018040605,0.051201854,-0.015881589,-0.0055242684,0.6772417,0.012640059,-0.013849161,-0.037244983,-0.027363911,2.0250335,0.07573651,0.39811432,9.3
0.27359995,-1.2464318,0.014104307,-0.0071423873,-0.02675692,0.004056819,-0.0029785223,-0.008167649,-0.09193024,0.016594637,-0.0064135427,0.022023406,-0.007298,-1.0060744,0.023998454,-0.45663866,16.4
0.28924558,1.0704744,-0.039110284,0.03158596,0.004634179,0.11352774,-0.03838209,0.011756956,0.64969075,-0.020122968,-0.001686764,-0.00032829866,0.0980286,-0.05742737,0.0016314611,-1.0657831,13.2
1.5006443,-0.38448584,-0.06473285,0.038049974,-0.08346922,-0.21925601,-0.001638636,0.0938509,1.4749854,0.025751822,0.014655038,0.013311785,-0.16106081,1.0119541,0.010836527,0.087793626,11.3
0.29085416,1.1074892,-0.020927884,-0.020955235,0.06321361,-0.025074035,0.0034253933,0.01983256,-1.0256478,-0.016984649,-0.0038487175,-0.050356664,-0.09317793,0.24307233,-0.0026218668,-0.15813215,13.2
0.6289321,-1.0051409,-0.03121913,0.0071583185,-0.0048309416,-0.027047306,-0.01082914,0.0065283384,0.543727,0.010239102,-0.0054767346,0.008447465,0.010433052,-0.7826732,0.02176436,0.21352008,8.7
0.2978523,1.6282226,-0.0027364884,0.0043875314,0.055204615,0.19770837,-0.0014918726,0.03517528,-0.028626025,-0.027621694,0.022104103,-0.040821128,0.12580791,0.6953389,0.00048307702,-0.44367173,9.1
1.5743086,-0.070930846,-0.020593356,0.0562537,0.005825117,0.1632199,-0.034805615,0.052009843,-1.9598293,-0.014556214,0.04424529,0.04565612,0.047137544,-0.508901,-0.01741514,-1.2051431,22.2
0.55730146,-0.12475111,0.007706668,0.047389448,-0.0073929876,0.012396067,-0.010267914,0.0012345072,0.3375247,-0.011889741,0.0093204025,-0.0027945563,-0.05571423,-1.0862626,0.00787982,-1.2631538,10.8
